,country,year,cases,sex,age
68090,SG,1995,21.0,f,35-44
73859,SG,1995,22.0,f,45-54
79628,SG,1995,19.0,f,55-64
85397,SG,1995,31.0,f,65
4633,SG,1997,0.0,m,0-14
10402,SG,1997,8.0,m,15-24
16171,SG,1997,27.0,m,25-34
21940,SG,1997,49.0,m,35-44
27709,SG,1997,60.0,m,45-54
33478,SG,1997,88.0,m,55-64
39247,SG,1997,101.0,m,65
50785,SG,1997,0.0,f,0-14
56554,SG,1997,11.0,f,15-24
62323,SG,1997,16.0,f,25-34
68092,SG,1997,12.0,f,35-44
73861,SG,1997,16.0,f,45-54
79630,SG,1997,12.0,f,55-64
85399,SG,1997,32.0,f,65
4634,SG,1998,1.0,m,0-14
10403,SG,1998,9.0,m,15-24
16172,SG,1998,36.0,m,25-34
21941,SG,1998,70.0,m,35-44
27710,SG,1998,63.0,m,45-54
33479,SG,1998,81.0,m,55-64
39248,SG,1998,104.0,m,65
50786,SG,1998,2.0,f,0-14
56555,SG,1998,6.0,f,15-24
62324,SG,1998,18.0,f,25-34
68093,SG,1998,11.0,f,35-44
73862,SG,1998,20.0,f,45-54
79631,SG,1998,25.0,f,55-64
85400,SG,1998,34.0,f,65
4635,SG,1999,0.0,m,0-14
10404,SG,1999,18.0,m,15-24
16173,SG,1999,23.0,m,25-34
21942,SG,1999,41.0,m,35-44
27711,SG,1999,72.0,m,45-54
33480,SG,1999,55.0,m,55-64
39249,SG,1999,124.0,m,65
50787,SG,1999,0.0,f,0-14
56556,SG,1999,12.0,f,15-24
62325,SG,1999,21.0,f,25-34
68094,SG,1999,18.0,f,35-44
73863,SG,1999,23.0,f,45-54
79632,SG,1999,17.0,f,55-64
85401,SG,1999,29.0,f,65
4636,SG,2000,1.0,m,0-14
10405,SG,2000,8.0,m,15-24
16174,SG,2000,9.0,m,25-34
21943,SG,2000,34.0,m,35-44
27712,SG,2000,51.0,m,45-54
33481,SG,2000,26.0,m,55-64
39250,SG,2000,64.0,m,65
50788,SG,2000,1.0,f,0-14
56557,SG,2000,9.0,f,15-24
62326,SG,2000,8.0,f,25-34
68095,SG,2000,7.0,f,35-44
73864,SG,2000,9.0,f,45-54
79633,SG,2000,5.0,f,55-64
85402,SG,2000,16.0,f,65
4637,SG,2001,1.0,m,0-14
10406,SG,2001,6.0,m,15-24
16175,SG,2001,19.0,m,25-34
21944,SG,2001,39.0,m,35-44
27713,SG,2001,70.0,m,45-54
33482,SG,2001,66.0,m,55-64
39251,SG,2001,76.0,m,65
50789,SG,2001,1.0,f,0-14
56558,SG,2001,5.0,f,15-24
62327,SG,2001,7.0,f,25-34
68096,SG,2001,19.0,f,35-44
73865,SG,2001,15.0,f,45-54
79634,SG,2001,9.0,f,55-64
85403,SG,2001,24.0,f,65
4638,SG,2002,0.0,m,0-14
10407,SG,2002,14.0,m,15-24
16176,SG,2002,28.0,m,25-34
21945,SG,2002,73.0,m,35-44
27714,SG,2002,88.0,m,45-54
33483,SG,2002,65.0,m,55-64
39252,SG,2002,130.0,m,65
50790,SG,2002,2.0,f,0-14
56559,SG,2002,10.0,f,15-24
62328,SG,2002,15.0,f,25-34
68097,SG,2002,30.0,f,35-44
73866,SG,2002,32.0,f,45-54
79635,SG,2002,24.0,f,55-64
85404,SG,2002,38.0,f,65
4639,SG,2003,1.0,m,0-14
10408,SG,2003,17.0,m,15-24
16177,SG,2003,28.0,m,25-34
21946,SG,2003,68.0,m,35-44
27715,SG,2003,96.0,m,45-54
33484,SG,2003,80.0,m,55-64
39253,SG,2003,133.0,m,65
50791,SG,2003,0.0,f,0-14
56560,SG,2003,6.0,f,15-24
62329,SG,2003,26.0,f,25-34
68098,SG,2003,30.0,f,35-44
73867,SG,2003,20.0,f,45-54
79636,SG,2003,20.0,f,55-64
85405,SG,2003,58.0,f,65
4640,SG,2004,1.0,m,0-14
10409,SG,2004,12.0,m,15-24
16178,SG,2004,32.0,m,25-34
21947,SG,2004,56.0,m,35-44
27716,SG,2004,83.0,m,45-54
33485,SG,2004,75.0,m,55-64
39254,SG,2004,119.0,m,65
50792,SG,2004,0.0,f,0-14
56561,SG,2004,6.0,f,15-24
62330,SG,2004,15.0,f,25-34
68099,SG,2004,18.0,f,35-44
73868,SG,2004,17.0,f,45-54
79637,SG,2004,19.0,f,55-64
85406,SG,2004,48.0,f,65
4641,SG,2005,0.0,m,0-14
10410,SG,2005,8.0,m,15-24
16179,SG,2005,25.0,m,25-34
21948,SG,2005,61.0,m,35-44
27717,SG,2005,94.0,m,45-54
33486,SG,2005,96.0,m,55-64
39255,SG,2005,118.0,m,65
50793,SG,2005,0.0,f,0-14
56562,SG,2005,5.0,f,15-24
62331,SG,2005,20.0,f,25-34
68100,SG,2005,33.0,f,35-44
73869,SG,2005,29.0,f,45-54
79638,SG,2005,20.0,f,55-64
85407,SG,2005,43.0,f,65
4642,SG,2006,2.0,m,0-14
10411,SG,2006,7.0,m,15-24
16180,SG,2006,31.0,m,25-34
21949,SG,2006,67.0,m,35-44
27718,SG,2006,107.0,m,45-54
33487,SG,2006,75.0,m,55-64
39256,SG,2006,106.0,m,65
50794,SG,2006,0.0,f,0-14
56563,SG,2006,19.0,f,15-24
62332,SG,2006,22.0,f,25-34
68101,SG,2006,22.0,f,35-44
73870,SG,2006,22.0,f,45-54
79639,SG,2006,27.0,f,55-64
85408,SG,2006,31.0,f,65
4643,SG,2007,0.0,m,0-14
10412,SG,2007,15.0,m,15-24
16181,SG,2007,18.0,m,25-34
21950,SG,2007,63.0,m,35-44
27719,SG,2007,98.0,m,45-54
33488,SG,2007,80.0,m,55-64
39257,SG,2007,105.0,m,65
50795,SG,2007,1.0,f,0-14
56564,SG,2007,13.0,f,15-24
62333,SG,2007,13.0,f,25-34
68102,SG,2007,25.0,f,35-44
73871,SG,2007,23.0,f,45-54
79640,SG,2007,11.0,f,55-64
85409,SG,2007,39.0,f,65
4644,SG,2008,0.0,m,0-14
10413,SG,2008,10.0,m,15-24
16182,SG,2008,21.0,m,25-34
21951,SG,2008,46.0,m,35-44
27720,SG,2008,106.0,m,45-54
33489,SG,2008,94.0,m,55-64
39258,SG,2008,127.0,m,65
45027,SG,2008,0.0,m,unknown
50796,SG,2008,0.0,f,0-14
56565,SG,2008,9.0,f,15-24
62334,SG,2008,16.0,f,25-34
68103,SG,2008,20.0,f,35-44
73872,SG,2008,26.0,f,45-54
79641,SG,2008,17.0,f,55-64
85410,SG,2008,33.0,f,65
91179,SG,2008,0.0,f,unknown
4660,SI,1995,1.0,m,0-14
10429,SI,1995,13.0,m,15-24
16198,SI,1995,39.0,m,25-34
21967,SI,1995,63.0,m,35-44
27736,SI,1995,36.0,m,45-54
33505,SI,1995,26.0,m,55-64
39274,SI,1995,27.0,m,65
50812,SI,1995,0.0,f,0-14
56581,SI,1995,7.0,f,15-24
62350,SI,1995,24.0,f,25-34
68119,SI,1995,11.0,f,35-44
73888,SI,1995,9.0,f,45-54
79657,SI,1995,5.0,f,55-64
85426,SI,1995,42.0,f,65
4661,SI,1996,0.0,m,0-14
10430,SI,1996,5.0,m,15-24
16199,SI,1996,27.0,m,25-34
21968,SI,1996,46.0,m,35-44
27737,SI,1996,37.0,m,45-54
33506,SI,1996,28.0,m,55-64
39275,SI,1996,13.0,m,65
50813,SI,1996,0.0,f,0-14
56582,SI,1996,8.0,f,15-24
62351,SI,1996,15.0,f,25-34
68120,SI,1996,9.0,f,35-44
73889,SI,1996,7.0,f,45-54
79658,SI,1996,7.0,f,55-64
85427,SI,1996,19.0,f,65
4662,SI,1997,0.0,m,0-14
10431,SI,1997,4.0,m,15-24
16200,SI,1997,16.0,m,25-34
21969,SI,1997,33.0,m,35-44
27738,SI,1997,19.0,m,45-54
33507,SI,1997,15.0,m,55-64
39276,SI,1997,20.0,m,65
50814,SI,1997,0.0,f,0-14
56583,SI,1997,8.0,f,15-24
62352,SI,1997,15.0,f,25-34
68121,SI,1997,8.0,f,35-44
73890,SI,1997,1.0,f,45-54
79659,SI,1997,4.0,f,55-64
85428,SI,1997,13.0,f,65
4663,SI,1998,0.0,m,0-14
10432,SI,1998,5.0,m,15-24
16201,SI,1998,22.0,m,25-34
21970,SI,1998,27.0,m,35-44
27739,SI,1998,19.0,m,45-54
33508,SI,1998,13.0,m,55-64
39277,SI,1998,14.0,m,65
50815,SI,1998,0.0,f,0-14
56584,SI,1998,8.0,f,15-24
62353,SI,1998,12.0,f,25-34
68122,SI,1998,10.0,f,35-44
73891,SI,1998,7.0,f,45-54
79660,SI,1998,2.0,f,55-64
85429,SI,1998,18.0,f,65
4664,SI,1999,0.0,m,0-14
10433,SI,1999,3.0,m,15-24
16202,SI,1999,21.0,m,25-34
21971,SI,1999,40.0,m,35-44
27740,SI,1999,27.0,m,45-54
33509,SI,1999,11.0,m,55-64
39278,SI,1999,15.0,m,65
50816,SI,1999,0.0,f,0-14
56585,SI,1999,0.0,f,15-24
62354,SI,1999,5.0,f,25-34
68123,SI,1999,6.0,f,35-44
73892,SI,1999,5.0,f,45-54
79661,SI,1999,6.0,f,55-64
85430,SI,1999,20.0,f,65
4665,SI,2000,0.0,m,0-14
10434,SI,2000,3.0,m,15-24
16203,SI,2000,11.0,m,25-34
21972,SI,2000,36.0,m,35-44
27741,SI,2000,22.0,m,45-54
33510,SI,2000,14.0,m,55-64
39279,SI,2000,17.0,m,65
50817,SI,2000,0.0,f,0-14
56586,SI,2000,3.0,f,15-24
62355,SI,2000,9.0,f,25-34
68124,SI,2000,3.0,f,35-44
73893,SI,2000,4.0,f,45-54
79662,SI,2000,3.0,f,55-64
85431,SI,2000,20.0,f,65
4666,SI,2001,0.0,m,0-14
10435,SI,2001,4.0,m,15-24
16204,SI,2001,11.0,m,25-34
21973,SI,2001,30.0,m,35-44
27742,SI,2001,27.0,m,45-54
33511,SI,2001,11.0,m,55-64
39280,SI,2001,7.0,m,65
50818,SI,2001,0.0,f,0-14
56587,SI,2001,5.0,f,15-24
62356,SI,2001,11.0,f,25-34
68125,SI,2001,11.0,f,35-44
73894,SI,2001,3.0,f,45-54
79663,SI,2001,5.0,f,55-64
85432,SI,2001,14.0,f,65
4667,SI,2002,0.0,m,0-14
10436,SI,2002,8.0,m,15-24
16205,SI,2002,11.0,m,25-34
21974,SI,2002,25.0,m,35-44
27743,SI,2002,26.0,m,45-54
33512,SI,2002,14.0,m,55-64
39281,SI,2002,9.0,m,65
50819,SI,2002,0.0,f,0-14
56588,SI,2002,3.0,f,15-24
62357,SI,2002,7.0,f,25-34
68126,SI,2002,6.0,f,35-44
73895,SI,2002,1.0,f,45-54
79664,SI,2002,3.0,f,55-64
85433,SI,2002,17.0,f,65
4668,SI,2003,0.0,m,0-14
10437,SI,2003,3.0,m,15-24
16206,SI,2003,9.0,m,25-34
21975,SI,2003,23.0,m,35-44
27744,SI,2003,22.0,m,45-54
33513,SI,2003,7.0,m,55-64
39282,SI,2003,15.0,m,65
50820,SI,2003,0.0,f,0-14
56589,SI,2003,5.0,f,15-24
62358,SI,2003,5.0,f,25-34
68127,SI,2003,4.0,f,35-44
73896,SI,2003,3.0,f,45-54
79665,SI,2003,4.0,f,55-64
85434,SI,2003,16.0,f,65
4669,SI,2004,0.0,m,0-14
10438,SI,2004,5.0,m,15-24
16207,SI,2004,7.0,m,25-34
21976,SI,2004,10.0,m,35-44
27745,SI,2004,10.0,m,45-54
33514,SI,2004,8.0,m,55-64
39283,SI,2004,13.0,m,65
50821,SI,2004,0.0,f,0-14
56590,SI,2004,4.0,f,15-24
62359,SI,2004,6.0,f,25-34
68128,SI,2004,4.0,f,35-44
73897,SI,2004,3.0,f,45-54
79666,SI,2004,2.0,f,55-64
85435,SI,2004,17.0,f,65
4670,SI,2005,0.0,m,0-14
10439,SI,2005,4.0,m,15-24
16208,SI,2005,10.0,m,25-34
21977,SI,2005,16.0,m,35-44
27746,SI,2005,15.0,m,45-54
33515,SI,2005,11.0,m,55-64
39284,SI,2005,14.0,m,65
45053,SI,2005,0.0,m,unknown
50822,SI,2005,0.0,f,0-14
56591,SI,2005,4.0,f,15-24
62360,SI,2005,4.0,f,25-34
68129,SI,2005,6.0,f,35-44
73898,SI,2005,5.0,f,45-54
79667,SI,2005,4.0,f,55-64
85436,SI,2005,16.0,f,65
91205,SI,2005,0.0,f,unknown
4671,SI,2006,0.0,m,0-14
10440,SI,2006,3.0,m,15-24
16209,SI,2006,5.0,m,25-34
21978,SI,2006,9.0,m,35-44
27747,SI,2006,12.0,m,45-54
33516,SI,2006,7.0,m,55-64
39285,SI,2006,6.0,m,65
45054,SI,2006,0.0,m,unknown
50823,SI,2006,0.0,f,0-14
56592,SI,2006,5.0,f,15-24
62361,SI,2006,7.0,f,25-34
68130,SI,2006,4.0,f,35-44
73899,SI,2006,2.0,f,45-54
79668,SI,2006,4.0,f,55-64
85437,SI,2006,19.0,f,65
91206,SI,2006,0.0,f,unknown
4672,SI,2007,0.0,m,0-14
10441,SI,2007,0.0,m,15-24
16210,SI,2007,7.0,m,25-34
21979,SI,2007,15.0,m,35-44
27748,SI,2007,14.0,m,45-54
33517,SI,2007,12.0,m,55-64
39286,SI,2007,9.0,m,65
45055,SI,2007,0.0,m,unknown
50824,SI,2007,0.0,f,0-14
56593,SI,2007,1.0,f,15-24
62362,SI,2007,5.0,f,25-34
68131,SI,2007,6.0,f,35-44
73900,SI,2007,2.0,f,45-54
79669,SI,2007,3.0,f,55-64
85438,SI,2007,16.0,f,65
91207,SI,2007,0.0,f,unknown
4673,SI,2008,0.0,m,0-14
10442,SI,2008,3.0,m,15-24
16211,SI,2008,12.0,m,25-34
21980,SI,2008,9.0,m,35-44
27749,SI,2008,17.0,m,45-54
33518,SI,2008,12.0,m,55-64
39287,SI,2008,3.0,m,65
45056,SI,2008,0.0,m,unknown
50825,SI,2008,0.0,f,0-14
56594,SI,2008,2.0,f,15-24
62363,SI,2008,7.0,f,25-34
68132,SI,2008,2.0,f,35-44
73901,SI,2008,5.0,f,45-54
79670,SI,2008,2.0,f,55-64
85439,SI,2008,7.0,f,65
91208,SI,2008,0.0,f,unknown
4689,SK,1995,4.0,m,0-14
10458,SK,1995,18.0,m,15-24
16227,SK,1995,44.0,m,25-34
21996,SK,1995,123.0,m,35-44
27765,SK,1995,108.0,m,45-54
33534,SK,1995,63.0,m,55-64
39303,SK,1995,152.0,m,65
50841,SK,1995,5.0,f,0-14
56610,SK,1995,16.0,f,15-24
62379,SK,1995,17.0,f,25-34
68148,SK,1995,22.0,f,35-44
73917,SK,1995,24.0,f,45-54
79686,SK,1995,33.0,f,55-64
85455,SK,1995,159.0,f,65
4690,SK,1996,2.0,m,0-14
10459,SK,1996,16.0,m,15-24
16228,SK,1996,42.0,m,25-34
21997,SK,1996,64.0,m,35-44
27766,SK,1996,105.0,m,45-54
33535,SK,1996,61.0,m,55-64
39304,SK,1996,134.0,m,65
50842,SK,1996,4.0,f,0-14
56611,SK,1996,23.0,f,15-24
62380,SK,1996,28.0,f,25-34
68149,SK,1996,24.0,f,35-44
73918,SK,1996,17.0,f,45-54
79687,SK,1996,17.0,f,55-64
85456,SK,1996,203.0,f,65
4691,SK,1997,1.0,m,0-14
10460,SK,1997,2.0,m,15-24
16229,SK,1997,24.0,m,25-34
21998,SK,1997,54.0,m,35-44
27767,SK,1997,38.0,m,45-54
33536,SK,1997,31.0,m,55-64
39305,SK,1997,40.0,m,65
50843,SK,1997,0.0,f,0-14
56612,SK,1997,10.0,f,15-24
62381,SK,1997,11.0,f,25-34
68150,SK,1997,10.0,f,35-44
73919,SK,1997,3.0,f,45-54
79688,SK,1997,9.0,f,55-64
85457,SK,1997,50.0,f,65
4692,SK,1998,0.0,m,0-14
10461,SK,1998,5.0,m,15-24
16230,SK,1998,30.0,m,25-34
21999,SK,1998,53.0,m,35-44
27768,SK,1998,50.0,m,45-54
33537,SK,1998,37.0,m,55-64
39306,SK,1998,35.0,m,65
50844,SK,1998,0.0,f,0-14
56613,SK,1998,5.0,f,15-24
62382,SK,1998,3.0,f,25-34
68151,SK,1998,16.0,f,35-44
73920,SK,1998,6.0,f,45-54
79689,SK,1998,5.0,f,55-64
85458,SK,1998,58.0,f,65
4693,SK,1999,1.0,m,0-14
10462,SK,1999,2.0,m,15-24
16231,SK,1999,19.0,m,25-34
22000,SK,1999,42.0,m,35-44
27769,SK,1999,51.0,m,45-54
33538,SK,1999,19.0,m,55-64
39307,SK,1999,29.0,m,65
50845,SK,1999,0.0,f,0-14
56614,SK,1999,8.0,f,15-24
62383,SK,1999,10.0,f,25-34
68152,SK,1999,7.0,f,35-44
73921,SK,1999,7.0,f,45-54
79690,SK,1999,8.0,f,55-64
85459,SK,1999,43.0,f,65
4694,SK,2000,2.0,m,0-14
10463,SK,2000,6.0,m,15-24
16232,SK,2000,15.0,m,25-34
22001,SK,2000,31.0,m,35-44
27770,SK,2000,50.0,m,45-54
33539,SK,2000,16.0,m,55-64
39308,SK,2000,32.0,m,65
50846,SK,2000,0.0,f,0-14
56615,SK,2000,5.0,f,15-24
62384,SK,2000,9.0,f,25-34
68153,SK,2000,7.0,f,35-44
73922,SK,2000,5.0,f,45-54
79691,SK,2000,4.0,f,55-64
85460,SK,2000,54.0,f,65
4695,SK,2001,0.0,m,0-14
10464,SK,2001,8.0,m,15-24
16233,SK,2001,13.0,m,25-34
22002,SK,2001,30.0,m,35-44
27771,SK,2001,48.0,m,45-54
33540,SK,2001,26.0,m,55-64
39309,SK,2001,22.0,m,65
50847,SK,2001,1.0,f,0-14
56616,SK,2001,4.0,f,15-24
62385,SK,2001,9.0,f,25-34
68154,SK,2001,12.0,f,35-44
73923,SK,2001,8.0,f,45-54
79692,SK,2001,4.0,f,55-64
85461,SK,2001,41.0,f,65
4696,SK,2002,0.0,m,0-14
10465,SK,2002,4.0,m,15-24
16234,SK,2002,18.0,m,25-34
22003,SK,2002,35.0,m,35-44
27772,SK,2002,40.0,m,45-54
33541,SK,2002,21.0,m,55-64
39310,SK,2002,26.0,m,65
50848,SK,2002,0.0,f,0-14
56617,SK,2002,6.0,f,15-24
62386,SK,2002,9.0,f,25-34
68155,SK,2002,7.0,f,35-44
73924,SK,2002,3.0,f,45-54
79693,SK,2002,5.0,f,55-64
85462,SK,2002,26.0,f,65
4697,SK,2003,1.0,m,0-14
10466,SK,2003,6.0,m,15-24
16235,SK,2003,8.0,m,25-34
22004,SK,2003,31.0,m,35-44
27773,SK,2003,36.0,m,45-54
33542,SK,2003,19.0,m,55-64
39311,SK,2003,25.0,m,65
50849,SK,2003,1.0,f,0-14
56618,SK,2003,8.0,f,15-24
62387,SK,2003,9.0,f,25-34
68156,SK,2003,10.0,f,35-44
73925,SK,2003,3.0,f,45-54
79694,SK,2003,4.0,f,55-64
85463,SK,2003,38.0,f,65
4698,SK,2004,0.0,m,0-14
10467,SK,2004,2.0,m,15-24
16236,SK,2004,17.0,m,25-34
22005,SK,2004,30.0,m,35-44
27774,SK,2004,30.0,m,45-54
33543,SK,2004,12.0,m,55-64
39312,SK,2004,21.0,m,65
50850,SK,2004,1.0,f,0-14
56619,SK,2004,1.0,f,15-24
62388,SK,2004,2.0,f,25-34
68157,SK,2004,3.0,f,35-44
73926,SK,2004,6.0,f,45-54
79695,SK,2004,4.0,f,55-64
85464,SK,2004,26.0,f,65
4699,SK,2005,0.0,m,0-14
10468,SK,2005,3.0,m,15-24
16237,SK,2005,13.0,m,25-34
22006,SK,2005,16.0,m,35-44
27775,SK,2005,25.0,m,45-54
33544,SK,2005,25.0,m,55-64
39313,SK,2005,20.0,m,65
45082,SK,2005,0.0,m,unknown
50851,SK,2005,0.0,f,0-14
56620,SK,2005,1.0,f,15-24
62389,SK,2005,8.0,f,25-34
68158,SK,2005,9.0,f,35-44
73927,SK,2005,5.0,f,45-54
79696,SK,2005,6.0,f,55-64
85465,SK,2005,27.0,f,65
91234,SK,2005,0.0,f,unknown
4700,SK,2006,4.0,m,0-14
10469,SK,2006,8.0,m,15-24
16238,SK,2006,11.0,m,25-34
22007,SK,2006,18.0,m,35-44
27776,SK,2006,27.0,m,45-54
33545,SK,2006,29.0,m,55-64
39314,SK,2006,17.0,m,65
45083,SK,2006,0.0,m,unknown
50852,SK,2006,0.0,f,0-14
56621,SK,2006,6.0,f,15-24
62390,SK,2006,6.0,f,25-34
68159,SK,2006,7.0,f,35-44
73928,SK,2006,4.0,f,45-54
79697,SK,2006,3.0,f,55-64
85466,SK,2006,20.0,f,65
91235,SK,2006,0.0,f,unknown
4701,SK,2007,0.0,m,0-14
10470,SK,2007,8.0,m,15-24
16239,SK,2007,10.0,m,25-34
22008,SK,2007,18.0,m,35-44
27777,SK,2007,51.0,m,45-54
33546,SK,2007,15.0,m,55-64
39315,SK,2007,23.0,m,65
45084,SK,2007,0.0,m,unknown
50853,SK,2007,1.0,f,0-14
56622,SK,2007,5.0,f,15-24
62391,SK,2007,3.0,f,25-34
68160,SK,2007,5.0,f,35-44
73929,SK,2007,6.0,f,45-54
79698,SK,2007,3.0,f,55-64
85467,SK,2007,28.0,f,65
91236,SK,2007,0.0,f,unknown
4702,SK,2008,0.0,m,0-14
10471,SK,2008,2.0,m,15-24
16240,SK,2008,7.0,m,25-34
22009,SK,2008,16.0,m,35-44
27778,SK,2008,46.0,m,45-54
33547,SK,2008,10.0,m,55-64
39316,SK,2008,11.0,m,65
45085,SK,2008,0.0,m,unknown
50854,SK,2008,1.0,f,0-14
56623,SK,2008,2.0,f,15-24
62392,SK,2008,4.0,f,25-34
68161,SK,2008,4.0,f,35-44
73930,SK,2008,5.0,f,45-54
79699,SK,2008,1.0,f,55-64
85468,SK,2008,17.0,f,65
91237,SK,2008,0.0,f,unknown
4717,SL,1995,10.0,m,0-14
10486,SL,1995,184.0,m,15-24
16255,SL,1995,305.0,m,25-34
22024,SL,1995,201.0,m,35-44
27793,SL,1995,99.0,m,45-54
33562,SL,1995,47.0,m,55-64
39331,SL,1995,22.0,m,65
50869,SL,1995,18.0,f,0-14
56638,SL,1995,165.0,f,15-24
62407,SL,1995,193.0,f,25-34
68176,SL,1995,110.0,f,35-44
73945,SL,1995,65.0,f,45-54
79714,SL,1995,24.0,f,55-64
85483,SL,1995,11.0,f,65
4718,SL,1996,23.0,m,0-14
10487,SL,1996,249.0,m,15-24
16256,SL,1996,450.0,m,25-34
22025,SL,1996,310.0,m,35-44
27794,SL,1996,180.0,m,45-54
33563,SL,1996,79.0,m,55-64
39332,SL,1996,51.0,m,65
50870,SL,1996,35.0,f,0-14
56639,SL,1996,201.0,f,15-24
62408,SL,1996,278.0,f,25-34
68177,SL,1996,218.0,f,35-44
73946,SL,1996,89.0,f,45-54
79715,SL,1996,49.0,f,55-64
85484,SL,1996,22.0,f,65
4719,SL,1997,14.0,m,0-14
10488,SL,1997,230.0,m,15-24
16257,SL,1997,470.0,m,25-34
22026,SL,1997,359.0,m,35-44
27795,SL,1997,182.0,m,45-54
33564,SL,1997,89.0,m,55-64
39333,SL,1997,47.0,m,65
50871,SL,1997,21.0,f,0-14
56640,SL,1997,207.0,f,15-24
62409,SL,1997,328.0,f,25-34
68178,SL,1997,228.0,f,35-44
73947,SL,1997,67.0,f,45-54
79716,SL,1997,39.0,f,55-64
85485,SL,1997,15.0,f,65
4720,SL,1998,14.0,m,0-14
10489,SL,1998,226.0,m,15-24
16258,SL,1998,445.0,m,25-34
22027,SL,1998,338.0,m,35-44
27796,SL,1998,191.0,m,45-54
33565,SL,1998,78.0,m,55-64
39334,SL,1998,42.0,m,65
50872,SL,1998,36.0,f,0-14
56641,SL,1998,235.0,f,15-24
62410,SL,1998,294.0,f,25-34
68179,SL,1998,217.0,f,35-44
73948,SL,1998,86.0,f,45-54
79717,SL,1998,43.0,f,55-64
85486,SL,1998,17.0,f,65
4722,SL,2000,18.0,m,0-14
10491,SL,2000,287.0,m,15-24
16260,SL,2000,486.0,m,25-34
22029,SL,2000,361.0,m,35-44
27798,SL,2000,190.0,m,45-54
33567,SL,2000,113.0,m,55-64
39336,SL,2000,47.0,m,65
50874,SL,2000,27.0,f,0-14
56643,SL,2000,249.0,f,15-24
62412,SL,2000,298.0,f,25-34
68181,SL,2000,225.0,f,35-44
73950,SL,2000,92.0,f,45-54
79719,SL,2000,49.0,f,55-64
85488,SL,2000,30.0,f,65
4723,SL,2001,19.0,m,0-14
10492,SL,2001,268.0,m,15-24
16261,SL,2001,546.0,m,25-34
22030,SL,2001,406.0,m,35-44
27799,SL,2001,230.0,m,45-54
33568,SL,2001,123.0,m,55-64
39337,SL,2001,51.0,m,65
50875,SL,2001,36.0,f,0-14
56644,SL,2001,279.0,f,15-24
62413,SL,2001,292.0,f,25-34
68182,SL,2001,234.0,f,35-44
73951,SL,2001,120.0,f,45-54
79720,SL,2001,61.0,f,55-64
85489,SL,2001,27.0,f,65
4724,SL,2002,23.0,m,0-14
10493,SL,2002,317.0,m,15-24
16262,SL,2002,561.0,m,25-34
22031,SL,2002,427.0,m,35-44
27800,SL,2002,246.0,m,45-54
33569,SL,2002,102.0,m,55-64
39338,SL,2002,58.0,m,65
50876,SL,2002,31.0,f,0-14
56645,SL,2002,300.0,f,15-24
62414,SL,2002,382.0,f,25-34
68183,SL,2002,284.0,f,35-44
73952,SL,2002,133.0,f,45-54
79721,SL,2002,48.0,f,55-64
85490,SL,2002,26.0,f,65
4725,SL,2003,19.0,m,0-14
10494,SL,2003,351.0,m,15-24
16263,SL,2003,564.0,m,25-34
22032,SL,2003,481.0,m,35-44
27801,SL,2003,264.0,m,45-54
33570,SL,2003,149.0,m,55-64
39339,SL,2003,77.0,m,65
50877,SL,2003,26.0,f,0-14
56646,SL,2003,308.0,f,15-24
62415,SL,2003,394.0,f,25-34
68184,SL,2003,249.0,f,35-44
73953,SL,2003,122.0,f,45-54
79722,SL,2003,77.0,f,55-64
85491,SL,2003,32.0,f,65
4726,SL,2004,19.0,m,0-14
10495,SL,2004,417.0,m,15-24
16264,SL,2004,659.0,m,25-34
22033,SL,2004,581.0,m,35-44
27802,SL,2004,364.0,m,45-54
33571,SL,2004,153.0,m,55-64
39340,SL,2004,130.0,m,65
50878,SL,2004,40.0,f,0-14
56647,SL,2004,304.0,f,15-24
62416,SL,2004,440.0,f,25-34
68185,SL,2004,319.0,f,35-44
73954,SL,2004,170.0,f,45-54
79723,SL,2004,89.0,f,55-64
85492,SL,2004,50.0,f,65
4727,SL,2005,45.0,m,0-14
10496,SL,2005,490.0,m,15-24
16265,SL,2005,792.0,m,25-34
22034,SL,2005,651.0,m,35-44
27803,SL,2005,397.0,m,45-54
33572,SL,2005,226.0,m,55-64
39341,SL,2005,124.0,m,65
50879,SL,2005,54.0,f,0-14
56648,SL,2005,393.0,f,15-24
62417,SL,2005,518.0,f,25-34
68186,SL,2005,312.0,f,35-44
73955,SL,2005,207.0,f,45-54
79724,SL,2005,114.0,f,55-64
85493,SL,2005,47.0,f,65
4728,SL,2006,43.0,m,0-14
10497,SL,2006,485.0,m,15-24
16266,SL,2006,851.0,m,25-34
22035,SL,2006,709.0,m,35-44
27804,SL,2006,446.0,m,45-54
33573,SL,2006,216.0,m,55-64
39342,SL,2006,166.0,m,65
50880,SL,2006,68.0,f,0-14
56649,SL,2006,375.0,f,15-24
62418,SL,2006,536.0,f,25-34
68187,SL,2006,357.0,f,35-44
73956,SL,2006,207.0,f,45-54
79725,SL,2006,111.0,f,55-64
85494,SL,2006,59.0,f,65
4729,SL,2007,45.0,m,0-14
10498,SL,2007,538.0,m,15-24
16267,SL,2007,1032.0,m,25-34
22036,SL,2007,797.0,m,35-44
27805,SL,2007,520.0,m,45-54
33574,SL,2007,258.0,m,55-64
39343,SL,2007,172.0,m,65
50881,SL,2007,74.0,f,0-14
56650,SL,2007,398.0,f,15-24
62419,SL,2007,568.0,f,25-34
68188,SL,2007,468.0,f,35-44
